step,time,dt,m_liq,m_gas,m_sol,m_slag,E_liq,E_gas,E_sol,E_slag,P_arc,E_src_liq_arc,E_src_liq_rad,E_src_liq_chem,E_src_gas_arc,E_src_gas_rad,E_src_gas_chem,E_arc_direct_sol,E_arc_discarded,E_mc_deposit,m_melted,m_resolid,E_melt_from_solid,m_alpha_clip,E_slag_intercept,E_rad_sol,E_rad_wall,E_conv_defect,E_wall_conv,E_chem_sol,E_mc_lost,E_out_conv,E_gas_abs,E_mass_liq,m_ecs_in,E_ecs_in,m_flux_in,E_flux_in,m_fe_yield,m_fe_return,E_slag_ox,E_slag_red,E_rad_foam,E_iph_sol,E_iph_gas,E_iph_liq
105160, 1.051600000E+03, 1.000000000E-02, 4.652388378E-02, 1.422684737E+02, 6.566828015E+04, 0.000000000E+00, 3.976010106E+04, 2.393193417E+07, 1.190081838E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.097243167E-02, 0.000000000E+00, 2.699994466E+06,-3.862965367E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324636438E+04, 1.569564983E+04,-3.918134276E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689964246E+09,-9.752651169E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873913356E+05,-8.855171875E+05,-1.874148076E+03
105165, 1.051650000E+03, 1.000000000E-02, 4.652388378E-02, 1.422684758E+02, 6.566828015E+04, 0.000000000E+00, 3.976004491E+04, 2.393193320E+07, 1.190081774E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.097210454E-02, 0.000000000E+00, 2.699994466E+06,-3.863104215E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324634422E+04, 1.569564076E+04,-3.918130022E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689963538E+09,-9.998599147E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873910968E+05,-8.855169526E+05,-1.874144184E+03
105170, 1.051700000E+03, 1.000000000E-02, 4.652388378E-02, 1.422684781E+02, 6.566828015E+04, 0.000000000E+00, 3.975998879E+04, 2.393193218E+07, 1.190081710E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.097177744E-02, 0.000000000E+00, 2.699994466E+06,-3.863241471E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324632414E+04, 1.569563168E+04,-3.918125653E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689962830E+09,-1.062612572E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873906579E+05,-8.855165176E+05,-1.874140317E+03
105175, 1.051750000E+03, 1.000000000E-02, 4.652388378E-02, 1.422684802E+02, 6.566828015E+04, 0.000000000E+00, 3.975993269E+04, 2.393193118E+07, 1.190081646E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.097145054E-02, 0.000000000E+00, 2.699994466E+06,-3.863379385E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324630407E+04, 1.569562261E+04,-3.918121318E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689962122E+09,-1.031259168E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873903805E+05,-8.855162441E+05,-1.874136443E+03
105180, 1.051800000E+03, 1.000000000E-02, 4.652388378E-02, 1.422684823E+02, 6.566828015E+04, 0.000000000E+00, 3.975987662E+04, 2.393193023E+07, 1.190081583E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.097112373E-02, 0.000000000E+00, 2.699994466E+06,-3.863517272E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324628400E+04, 1.569561356E+04,-3.918116925E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689961414E+09,-9.872716857E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873900503E+05,-8.855159178E+05,-1.874132566E+03
105185, 1.051850000E+03, 1.000000000E-02, 4.652388378E-02, 1.422684847E+02, 6.566828015E+04, 0.000000000E+00, 3.975982057E+04, 2.393192917E+07, 1.190081519E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.097079700E-02, 0.000000000E+00, 2.699994466E+06,-3.863654874E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324626393E+04, 1.569560451E+04,-3.918112739E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689960706E+09,-1.097529961E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873897667E+05,-8.855156380E+05,-1.874128685E+03
105190, 1.051900000E+03, 1.000000000E-02, 4.652388378E-02, 1.422684870E+02, 6.566828015E+04, 0.000000000E+00, 3.975976454E+04, 2.393192811E+07, 1.190081456E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.097047035E-02, 0.000000000E+00, 2.699994466E+06,-3.863792128E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324624392E+04, 1.569559546E+04,-3.918108368E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689959998E+09,-1.091463023E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873894092E+05,-8.855152844E+05,-1.874124817E+03
105195, 1.051950000E+03, 1.000000000E-02, 4.652388378E-02, 1.422684891E+02, 6.566828015E+04, 0.000000000E+00, 3.975970855E+04, 2.393192715E+07, 1.190081392E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.097014382E-02, 0.000000000E+00, 2.699994466E+06,-3.863929452E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324622393E+04, 1.569558642E+04,-3.918103883E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689959290E+09,-9.929399532E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873890320E+05,-8.855149111E+05,-1.874120962E+03
105200, 1.052000000E+03, 1.000000000E-02, 4.652388378E-02, 1.422684914E+02, 6.566828015E+04, 0.000000000E+00, 3.975965259E+04, 2.393192613E+07, 1.190081329E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.096981747E-02, 0.000000000E+00, 2.699994466E+06,-3.864065976E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324620397E+04, 1.569557739E+04,-3.918099526E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689958582E+09,-1.056249106E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873886019E+05,-8.855144848E+05,-1.874117106E+03
105205, 1.052050000E+03, 1.000000000E-02, 4.652388378E-02, 1.422684936E+02, 6.566828015E+04, 0.000000000E+00, 3.975959664E+04, 2.393192512E+07, 1.190081265E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.096949129E-02, 0.000000000E+00, 2.699994466E+06,-3.864203583E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324618397E+04, 1.569556839E+04,-3.918095326E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689957873E+09,-1.050318962E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873884366E+05,-8.855143233E+05,-1.874113222E+03
105210, 1.052100000E+03, 1.000000000E-02, 4.652388378E-02, 1.422684956E+02, 6.566828015E+04, 0.000000000E+00, 3.975954072E+04, 2.393192417E+07, 1.190081202E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.096916512E-02, 0.000000000E+00, 2.699994466E+06,-3.864340645E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324616402E+04, 1.569555937E+04,-3.918090934E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689957165E+09,-9.832526976E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873881211E+05,-8.855140117E+05,-1.874109362E+03
105215, 1.052150000E+03, 1.000000000E-02, 4.652388378E-02, 1.422684984E+02, 6.566828015E+04, 0.000000000E+00, 3.975948483E+04, 2.393192299E+07, 1.190081138E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.096883905E-02, 0.000000000E+00, 2.699994466E+06,-3.864476444E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324614410E+04, 1.569555036E+04,-3.918086708E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689956457E+09,-1.210592232E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873876427E+05,-8.855135372E+05,-1.874105506E+03
105220, 1.052200000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685001E+02, 6.566828015E+04, 0.000000000E+00, 3.975942896E+04, 2.393192215E+07, 1.190081075E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.096851317E-02, 0.000000000E+00, 2.699994466E+06,-3.864614074E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324612420E+04, 1.569554137E+04,-3.918082193E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689955749E+09,-8.759695139E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873874985E+05,-8.855133969E+05,-1.874101649E+03
105225, 1.052250000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685026E+02, 6.566828015E+04, 0.000000000E+00, 3.975937310E+04, 2.393192104E+07, 1.190081012E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.096818735E-02, 0.000000000E+00, 2.699994466E+06,-3.864750653E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324610424E+04, 1.569553239E+04,-3.918078159E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689955041E+09,-1.144042116E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873871912E+05,-8.855130934E+05,-1.874097769E+03
105230, 1.052300000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685050E+02, 6.566828015E+04, 0.000000000E+00, 3.975931728E+04, 2.393191999E+07, 1.190080948E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.096786157E-02, 0.000000000E+00, 2.699994466E+06,-3.864886784E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324608438E+04, 1.569552339E+04,-3.918073673E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689954333E+09,-1.087848962E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873867538E+05,-8.855126598E+05,-1.874093923E+03
105235, 1.052350000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685068E+02, 6.566828015E+04, 0.000000000E+00, 3.975926149E+04, 2.393191912E+07, 1.190080885E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.096753597E-02, 0.000000000E+00, 2.699994466E+06,-3.865023461E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324606453E+04, 1.569551441E+04,-3.918069266E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689953625E+09,-9.076000094E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873865324E+05,-8.855124423E+05,-1.874090075E+03
105240, 1.052400000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685092E+02, 6.566828015E+04, 0.000000000E+00, 3.975920572E+04, 2.393191803E+07, 1.190080822E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.096721046E-02, 0.000000000E+00, 2.699994466E+06,-3.865158713E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324604469E+04, 1.569550544E+04,-3.918065020E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689952917E+09,-1.116046832E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873860518E+05,-8.855119656E+05,-1.874086223E+03
105245, 1.052450000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685114E+02, 6.566828015E+04, 0.000000000E+00, 3.975914998E+04, 2.393191703E+07, 1.190080759E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.096688513E-02, 0.000000000E+00, 2.699994466E+06,-3.865294871E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324602488E+04, 1.569549648E+04,-3.918060645E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689952208E+09,-1.036876607E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873857588E+05,-8.855116764E+05,-1.874082376E+03
105250, 1.052500000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685137E+02, 6.566828015E+04, 0.000000000E+00, 3.975909427E+04, 2.393191600E+07, 1.190080696E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.096655991E-02, 0.000000000E+00, 2.699994466E+06,-3.865430486E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324600508E+04, 1.569548753E+04,-3.918056362E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689951500E+09,-1.069588145E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873854252E+05,-8.855113466E+05,-1.874078524E+03
105255, 1.052550000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685157E+02, 6.566828015E+04, 0.000000000E+00, 3.975903858E+04, 2.393191508E+07, 1.190080633E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.096623479E-02, 0.000000000E+00, 2.699994466E+06,-3.865566802E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324598529E+04, 1.569547859E+04,-3.918051996E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689950792E+09,-9.535198239E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873851870E+05,-8.855111123E+05,-1.874074678E+03
105260, 1.052600000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685180E+02, 6.566828015E+04, 0.000000000E+00, 3.975898292E+04, 2.393191403E+07, 1.190080569E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.096590978E-02, 0.000000000E+00, 2.699994466E+06,-3.865701805E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324596552E+04, 1.569546965E+04,-3.918047750E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689950084E+09,-1.086938026E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873847809E+05,-8.855107101E+05,-1.874070831E+03
105265, 1.052650000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685202E+02, 6.566828015E+04, 0.000000000E+00, 3.975892729E+04, 2.393191302E+07, 1.190080506E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.096558490E-02, 0.000000000E+00, 2.699994466E+06,-3.865837084E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324594579E+04, 1.569546072E+04,-3.918043384E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689949376E+09,-1.040157315E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873844454E+05,-8.855103784E+05,-1.874066992E+03
105270, 1.052700000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685223E+02, 6.566828015E+04, 0.000000000E+00, 3.975887167E+04, 2.393191205E+07, 1.190080443E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.096526016E-02, 0.000000000E+00, 2.699994466E+06,-3.865972744E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324592605E+04, 1.569545180E+04,-3.918039080E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689948668E+09,-1.008636730E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873841732E+05,-8.855101100E+05,-1.874063143E+03
105275, 1.052750000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685247E+02, 6.566828015E+04, 0.000000000E+00, 3.975881609E+04, 2.393191098E+07, 1.190080380E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.096493547E-02, 0.000000000E+00, 2.699994466E+06,-3.866107257E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324590635E+04, 1.569544289E+04,-3.918034788E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689947960E+09,-1.105106118E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873837444E+05,-8.855096851E+05,-1.874059310E+03
105280, 1.052800000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685268E+02, 6.566828015E+04, 0.000000000E+00, 3.975876054E+04, 2.393191001E+07, 1.190080318E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.096461098E-02, 0.000000000E+00, 2.699994466E+06,-3.866242648E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324588666E+04, 1.569543399E+04,-3.918030431E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689947251E+09,-1.002063668E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873834896E+05,-8.855094342E+05,-1.874055469E+03
105285, 1.052850000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685292E+02, 6.566828015E+04, 0.000000000E+00, 3.975870500E+04, 2.393190895E+07, 1.190080255E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.096428656E-02, 0.000000000E+00, 2.699994466E+06,-3.866377482E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324586698E+04, 1.569542509E+04,-3.918026223E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689946543E+09,-1.089365521E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873831742E+05,-8.855091225E+05,-1.874051627E+03
105290, 1.052900000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685316E+02, 6.566828015E+04, 0.000000000E+00, 3.975864949E+04, 2.393190788E+07, 1.190080192E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.096396224E-02, 0.000000000E+00, 2.699994466E+06,-3.866512005E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324584733E+04, 1.569541620E+04,-3.918021886E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689945835E+09,-1.106533133E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873827897E+05,-8.855087419E+05,-1.874047790E+03
105295, 1.052950000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685335E+02, 6.566828015E+04, 0.000000000E+00, 3.975859402E+04, 2.393190698E+07, 1.190080129E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.096363804E-02, 0.000000000E+00, 2.699994466E+06,-3.866646735E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324582772E+04, 1.569540731E+04,-3.918017431E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689945127E+09,-9.351981382E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873824899E+05,-8.855084459E+05,-1.874043970E+03
105300, 1.053000000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685357E+02, 6.566828015E+04, 0.000000000E+00, 3.975853857E+04, 2.393190598E+07, 1.190080066E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.096331401E-02, 0.000000000E+00, 2.699994466E+06,-3.866781077E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324580809E+04, 1.569539844E+04,-3.918013230E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689944419E+09,-1.035057332E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873821639E+05,-8.855081238E+05,-1.874040135E+03
