step,time,dt,m_liq,m_gas,m_sol,m_slag,E_liq,E_gas,E_sol,E_slag,P_arc,E_src_liq_arc,E_src_liq_rad,E_src_liq_chem,E_src_gas_arc,E_src_gas_rad,E_src_gas_chem,E_arc_direct_sol,E_arc_discarded,E_mc_deposit,m_melted,m_resolid,E_melt_from_solid,m_alpha_clip,E_slag_intercept,E_rad_sol,E_rad_wall,E_conv_defect,E_wall_conv,E_chem_sol,E_mc_lost,E_out_conv,E_gas_abs,E_mass_liq,m_ecs_in,E_ecs_in,m_flux_in,E_flux_in,m_fe_yield,m_fe_return,E_slag_ox,E_slag_red,E_rad_foam
20, 1.000000000E-01, 5.000000000E-03, 0.000000000E+00, 1.108873692E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 1.106457218E+06, 8.038426315E+10, 0.000000000E+00, 8.250110000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062527500E+05,-1.010216909E+02, 0.000000000E+00, 2.062527500E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.640627467E+01, 2.389284607E+01,-8.893092556E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.280504683E+05, 4.288634505E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
21, 1.050000000E-01, 5.000000000E-03, 0.000000000E+00, 1.108020254E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 1.144916861E+06, 8.038454562E+10, 0.000000000E+00, 8.250115500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062528875E+05,-1.143186568E+02, 0.000000000E+00, 2.062528875E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 6.438312496E+01, 2.810196093E+01,-9.248092915E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.279351010E+05, 3.751106398E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
22, 1.100000000E-01, 5.000000000E-03, 0.000000000E+00, 1.107284037E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 1.178465714E+06, 8.038482973E+10, 0.000000000E+00, 8.250121000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062530250E+05,-1.278209037E+02, 0.000000000E+00, 2.062530250E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 7.281133582E+01, 3.252131807E+01,-9.554698988E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.279007474E+05, 3.279457400E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
23, 1.150000000E-01, 5.000000000E-03, 0.000000000E+00, 1.106646039E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 1.207729456E+06, 8.038511532E+10, 0.000000000E+00, 8.250126500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062531625E+05,-1.411609312E+02, 0.000000000E+00, 2.062531625E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.145613800E+01, 3.702619859E+01,-9.819578027E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.279108099E+05, 2.865842315E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
24, 1.200000000E-01, 5.000000000E-03, 0.000000000E+00, 1.106091008E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 1.233260136E+06, 8.038540225E+10, 0.000000000E+00, 8.250132000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062533000E+05,-1.540204796E+02, 0.000000000E+00, 2.062533000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.007594255E+01, 4.149325807E+01,-1.004770843E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.279422580E+05, 2.504004218E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
25, 1.250000000E-01, 5.000000000E-03, 0.000000000E+00, 1.105606502E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 1.255545538E+06, 8.038569037E+10, 0.000000000E+00, 8.250137500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062534375E+05,-1.661551916E+02, 0.000000000E+00, 2.062534375E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.845287373E+01, 4.581424447E+01,-1.024336509E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.279811264E+05, 2.188355195E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
26, 1.300000000E-01, 5.000000000E-03, 0.000000000E+00, 1.105182260E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 1.275014372E+06, 8.038597957E+10, 0.000000000E+00, 8.250143000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062535750E+05,-1.774008291E+02, 0.000000000E+00, 2.062535750E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.064125120E+02, 4.990451767E+01,-1.041053284E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.280193206E+05, 1.913625075E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
27, 1.350000000E-01, 5.000000000E-03, 0.000000000E+00, 1.104809748E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 1.292041457E+06, 8.038626972E+10, 0.000000000E+00, 8.250148500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062537125E+05,-1.876673522E+02, 0.000000000E+00, 2.062537125E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.138314941E+02, 5.370576535E+01,-1.055290550E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.280524581E+05, 1.674905533E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
28, 1.400000000E-01, 5.000000000E-03, 0.000000000E+00, 1.104481821E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 1.306950735E+06, 8.038656074E+10, 0.000000000E+00, 8.250154000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062538500E+05,-1.969246067E+02, 0.000000000E+00, 2.062538500E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.206360540E+02, 5.718457806E+01,-1.067407054E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.280784058E+05, 1.467474069E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
29, 1.450000000E-01, 5.000000000E-03, 0.000000000E+00, 1.104192460E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 1.320024460E+06, 8.038685253E+10, 0.000000000E+00, 8.250159500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062539875E+05,-2.051896475E+02, 0.000000000E+00, 2.062539875E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.267942276E+02, 6.032809330E+01,-1.077691729E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.280965939E+05, 1.287420421E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
