step,time,dt,m_liq,m_gas,m_sol,m_slag,E_liq,E_gas,E_sol,E_slag,P_arc,E_src_liq_arc,E_src_liq_rad,E_src_liq_chem,E_src_gas_arc,E_src_gas_rad,E_src_gas_chem,E_arc_direct_sol,E_arc_discarded,E_mc_deposit,m_melted,m_resolid,E_melt_from_solid,m_alpha_clip,E_slag_intercept,E_rad_sol,E_rad_wall,E_conv_defect,E_wall_conv,E_chem_sol,E_mc_lost,E_out_conv,E_gas_abs,E_mass_liq,m_ecs_in,E_ecs_in,m_flux_in,E_flux_in,m_fe_yield,m_fe_return,E_slag_ox,E_slag_red,E_rad_foam
100, 5.099000000E+00, 1.000000000E-03, 0.000000000E+00, 1.385447024E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.616675586E+06, 5.660406822E+10, 0.000000000E+00, 8.255608900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.441664479E+05,-4.401807072E+01, 0.000000000E+00, 1.031950838E+05, 0.000000000E+00, 3.777628038E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.787775811E+01, 2.514307200E+01,-1.482749326E+05, 0.000000000E+00, 0.000000000E+00, 6.541880337E+04, 8.796408177E+05, 7.380284517E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
105, 5.104000000E+00, 1.000000000E-03, 0.000000000E+00, 1.383245283E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.691817891E+06, 5.660419408E+10, 0.000000000E+00, 8.255614400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.433754477E+05,-4.681269427E+01, 0.000000000E+00, 1.031951525E+05, 0.000000000E+00, 3.698514268E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.921542244E+01, 2.653639201E+01,-1.453753627E+05, 0.000000000E+00, 0.000000000E+00, 6.621000982E+04, 8.645945044E+05, 7.487668254E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
110, 5.109000000E+00, 1.000000000E-03, 0.000000000E+00, 1.381146736E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.764923055E+06, 5.660431978E+10, 0.000000000E+00, 8.255619900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.429077914E+05,-4.970066467E+01, 0.000000000E+00, 1.031952213E+05, 0.000000000E+00, 3.651734893E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.057816758E+01, 2.800740890E+01,-1.471728936E+05, 0.000000000E+00, 0.000000000E+00, 6.667787232E+04, 8.481962790E+05, 7.278447402E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
115, 5.114000000E+00, 1.000000000E-03, 0.000000000E+00, 1.379178574E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.834642494E+06, 5.660444520E+10, 0.000000000E+00, 8.255625400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.436853578E+05,-5.271764296E+01, 0.000000000E+00, 1.031952900E+05, 0.000000000E+00, 3.729477779E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.199788818E+01, 2.956096987E+01,-1.515965323E+05, 0.000000000E+00, 0.000000000E+00, 6.590051221E+04, 8.292568078E+05, 6.944153040E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
120, 5.119000000E+00, 1.000000000E-03, 0.000000000E+00, 1.377335346E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.901095756E+06, 5.660457033E+10, 0.000000000E+00, 8.255630900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.437680765E+05,-5.582926186E+01, 0.000000000E+00, 1.031953588E+05, 0.000000000E+00, 3.737735902E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.346970579E+01, 3.117284424E+01,-1.551894976E+05, 0.000000000E+00, 0.000000000E+00, 6.581799973E+04, 8.085009161E+05, 6.620624787E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
125, 5.124000000E+00, 1.000000000E-03, 0.000000000E+00, 1.375543395E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.966567882E+06, 5.660469526E+10, 0.000000000E+00, 8.255636400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.439539906E+05,-5.908768453E+01, 0.000000000E+00, 1.031954275E+05, 0.000000000E+00, 3.756313561E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.500225980E+01, 3.285139941E+01,-1.565285558E+05, 0.000000000E+00, 0.000000000E+00, 6.563229189E+04, 7.871527441E+05, 6.524119703E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
130, 5.129000000E+00, 1.000000000E-03, 0.000000000E+00, 1.373766053E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 2.032184982E+06, 5.660482011E+10, 0.000000000E+00, 8.255641900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.439403937E+05,-6.254571386E+01, 0.000000000E+00, 1.031954963E+05, 0.000000000E+00, 3.754940123E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.661827958E+01, 3.462741949E+01,-1.564366813E+05, 0.000000000E+00, 0.000000000E+00, 6.564609502E+04, 7.659502362E+05, 6.538613061E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
135, 5.134000000E+00, 1.000000000E-03, 0.000000000E+00, 1.372012967E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 2.097786411E+06, 5.660494497E+10, 0.000000000E+00, 8.255647400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.436034508E+05,-6.622270018E+01, 0.000000000E+00, 1.031955650E+05, 0.000000000E+00, 3.721232077E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.832143316E+01, 3.652314144E+01,-1.560834616E+05, 0.000000000E+00, 0.000000000E+00, 6.598324423E+04, 7.448233428E+05, 6.536972785E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
140, 5.139000000E+00, 1.000000000E-03, 0.000000000E+00, 1.370264284E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 2.163952387E+06, 5.660506998E+10, 0.000000000E+00, 8.255652900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.439682376E+05,-7.019698649E+01, 0.000000000E+00, 1.031956338E+05, 0.000000000E+00, 3.757697006E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.016104838E+01, 3.855647442E+01,-1.557147394E+05, 0.000000000E+00, 0.000000000E+00, 6.561866369E+04, 7.235601063E+05, 6.593980390E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
145, 5.144000000E+00, 1.000000000E-03, 0.000000000E+00, 1.368546563E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 2.229920819E+06, 5.660519498E+10, 0.000000000E+00, 8.255658400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.436519335E+05,-7.448720691E+01, 0.000000000E+00, 1.031957025E+05, 0.000000000E+00, 3.726052849E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.215194959E+01, 4.074371550E+01,-1.555725159E+05, 0.000000000E+00, 0.000000000E+00, 6.593517401E+04, 7.021359247E+05, 6.574960922E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
