step,time,dt,m_liq,m_gas,m_sol,m_slag,E_liq,E_gas,E_sol,E_slag,P_arc,E_src_liq_arc,E_src_liq_rad,E_src_liq_chem,E_src_gas_arc,E_src_gas_rad,E_src_gas_chem,E_arc_direct_sol,E_arc_discarded,E_mc_deposit,m_melted,m_resolid,E_melt_from_solid,m_alpha_clip,E_slag_intercept,E_rad_sol,E_rad_wall,E_conv_defect,E_wall_conv,E_chem_sol,E_mc_lost,E_out_conv,E_gas_abs,E_mass_liq,m_ecs_in,E_ecs_in
6066, 1.106500000E+01, 1.000000000E-03, 0.000000000E+00, 7.625819712E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.437634388E+07, 7.117512750E+10, 0.000000000E+00, 8.262171500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.927008271E+04,-3.002543996E+04, 0.000000000E+00, 2.065542875E+04, 0.000000000E+00, 7.959225212E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.525073797E+04, 1.473422883E+04,-1.114583423E+04, 0.000000000E+00, 0.000000000E+00, 1.269620354E+04, 1.799635953E+04, 1.237762713E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6067, 1.106600000E+01, 1.000000000E-03, 0.000000000E+00, 7.625709876E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.437771720E+07, 7.117517000E+10, 0.000000000E+00, 8.262172600E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.915992697E+04,-3.002599873E+04, 0.000000000E+00, 2.065543150E+04, 0.000000000E+00, 7.849063970E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.525185995E+04, 1.473481736E+04,-1.114025978E+04, 0.000000000E+00, 0.000000000E+00, 1.280636753E+04, 1.803155116E+04, 1.359270741E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6068, 1.106700000E+01, 1.000000000E-03, 0.000000000E+00, 7.625569462E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.437835445E+07, 7.117521304E+10, 0.000000000E+00, 8.262173700E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.906354149E+04,-3.003039549E+04, 0.000000000E+00, 2.065543425E+04, 0.000000000E+00, 7.752672989E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.525380649E+04, 1.473522492E+04,-1.122981796E+04, 0.000000000E+00, 0.000000000E+00, 1.290276126E+04, 1.804972059E+04, 6.283643943E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6069, 1.106800000E+01, 1.000000000E-03, 0.000000000E+00, 7.625549350E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.437905564E+07, 7.117525553E+10, 0.000000000E+00, 8.262174800E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.862978384E+04,-3.002810464E+04, 0.000000000E+00, 2.065543700E+04, 0.000000000E+00, 7.318909844E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.525430300E+04, 1.473545072E+04,-1.129954624E+04, 0.000000000E+00, 0.000000000E+00, 1.333652716E+04, 1.803822428E+04, 6.904319851E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6070, 1.106900000E+01, 1.000000000E-03, 0.000000000E+00, 7.625400638E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.437977741E+07, 7.117529850E+10, 0.000000000E+00, 8.262175900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.915306146E+04,-3.003062245E+04, 0.000000000E+00, 2.065543975E+04, 0.000000000E+00, 7.842181958E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.525558969E+04, 1.473586715E+04,-1.131522143E+04, 0.000000000E+00, 0.000000000E+00, 1.281325779E+04, 1.803033745E+04, 7.125971415E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6071, 1.107000000E+01, 1.000000000E-03, 0.000000000E+00, 7.625360047E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.438084947E+07, 7.117534098E+10, 0.000000000E+00, 8.262177000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.887766210E+04,-3.003116321E+04, 0.000000000E+00, 2.065544250E+04, 0.000000000E+00, 7.566777102E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.525347778E+04, 1.473600683E+04,-1.116246119E+04, 0.000000000E+00, 0.000000000E+00, 1.308866540E+04, 1.804887953E+04, 1.058542366E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6072, 1.107100000E+01, 1.000000000E-03, 0.000000000E+00, 7.625269460E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.438166918E+07, 7.117538359E+10, 0.000000000E+00, 8.262178100E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.880193198E+04,-3.003477860E+04, 0.000000000E+00, 2.065544525E+04, 0.000000000E+00, 7.491041477E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.525639197E+04, 1.473663041E+04,-1.122202194E+04, 0.000000000E+00, 0.000000000E+00, 1.316440377E+04, 1.804650350E+04, 8.104505639E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6073, 1.107200000E+01, 1.000000000E-03, 0.000000000E+00, 7.625149453E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.438271508E+07, 7.117542621E+10, 0.000000000E+00, 8.262179200E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.908422960E+04,-3.003377100E+04, 0.000000000E+00, 2.065544800E+04, 0.000000000E+00, 7.773333597E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.525698686E+04, 1.473742237E+04,-1.127692982E+04, 0.000000000E+00, 0.000000000E+00, 1.288211440E+04, 1.803910741E+04, 1.032279274E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6074, 1.107300000E+01, 1.000000000E-03, 0.000000000E+00, 7.625049698E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.438362313E+07, 7.117546891E+10, 0.000000000E+00, 8.262180300E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.905669553E+04,-3.003577178E+04, 0.000000000E+00, 2.065545075E+04, 0.000000000E+00, 7.745794031E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.525819510E+04, 1.473766398E+04,-1.129829423E+04, 0.000000000E+00, 0.000000000E+00, 1.290965672E+04, 1.802768358E+04, 8.953274120E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6075, 1.107400000E+01, 1.000000000E-03, 0.000000000E+00, 7.624945302E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.438443177E+07, 7.117551167E+10, 0.000000000E+00, 8.262181400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.902916146E+04,-3.003250026E+04, 0.000000000E+00, 2.065545350E+04, 0.000000000E+00, 7.718254458E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.525948985E+04, 1.473807585E+04,-1.131102530E+04, 0.000000000E+00, 0.000000000E+00, 1.293719904E+04, 1.803099676E+04, 7.958144503E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6076, 1.107500000E+01, 1.000000000E-03, 0.000000000E+00, 7.624844011E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.438537270E+07, 7.117555456E+10, 0.000000000E+00, 8.262182500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.915310072E+04,-3.003820369E+04, 0.000000000E+00, 2.065545625E+04, 0.000000000E+00, 7.842188223E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.525834251E+04, 1.473780990E+04,-1.117235369E+04, 0.000000000E+00, 0.000000000E+00, 1.281326803E+04, 1.805082322E+04, 9.278670478E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6077, 1.107600000E+01, 1.000000000E-03, 0.000000000E+00, 7.624761006E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.438645387E+07, 7.117559712E+10, 0.000000000E+00, 8.262183600E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.900851905E+04,-3.003543496E+04, 0.000000000E+00, 2.065545900E+04, 0.000000000E+00, 7.697601054E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.525921634E+04, 1.473797149E+04,-1.122172162E+04, 0.000000000E+00, 0.000000000E+00, 1.295785795E+04, 1.806522052E+04, 1.068699238E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6078, 1.107700000E+01, 1.000000000E-03, 0.000000000E+00, 7.624649149E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.438755393E+07, 7.117563958E+10, 0.000000000E+00, 8.262184700E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.902918104E+04,-3.003494927E+04, 0.000000000E+00, 2.065546175E+04, 0.000000000E+00, 7.718257541E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.525942597E+04, 1.473818690E+04,-1.133016620E+04, 0.000000000E+00, 0.000000000E+00, 1.293720421E+04, 1.805839091E+04, 1.086392733E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6079, 1.107800000E+01, 1.000000000E-03, 0.000000000E+00, 7.624559100E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.438836662E+07, 7.117568220E+10, 0.000000000E+00, 8.262185800E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.882263292E+04,-3.003492091E+04, 0.000000000E+00, 2.065546450E+04, 0.000000000E+00, 7.511703923E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.526112722E+04, 1.473813224E+04,-1.123942082E+04, 0.000000000E+00, 0.000000000E+00, 1.314376058E+04, 1.804854724E+04, 8.004535973E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6080, 1.107900000E+01, 1.000000000E-03, 0.000000000E+00, 7.624481572E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.438916805E+07, 7.117572462E+10, 0.000000000E+00, 8.262186900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.867805115E+04,-3.003395700E+04, 0.000000000E+00, 2.065546725E+04, 0.000000000E+00, 7.367116652E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.525975560E+04, 1.473806818E+04,-1.131111063E+04, 0.000000000E+00, 0.000000000E+00, 1.328835060E+04, 1.802586616E+04, 7.899695243E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6081, 1.108000000E+01, 1.000000000E-03, 0.000000000E+00, 7.624396143E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.438987443E+07, 7.117576720E+10, 0.000000000E+00, 8.262188000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.875379436E+04,-3.003622075E+04, 0.000000000E+00, 2.065547000E+04, 0.000000000E+00, 7.442854357E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.526066867E+04, 1.473873683E+04,-1.131596591E+04, 0.000000000E+00, 0.000000000E+00, 1.321261564E+04, 1.798828143E+04, 6.951518092E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6082, 1.108100000E+01, 1.000000000E-03, 0.000000000E+00, 7.624279933E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.439018672E+07, 7.117581055E+10, 0.000000000E+00, 8.262189100E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.905674778E+04,-3.003787732E+04, 0.000000000E+00, 2.065547275E+04, 0.000000000E+00, 7.745802281E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.525971531E+04, 1.473945981E+04,-1.124583365E+04, 0.000000000E+00, 0.000000000E+00, 1.290967047E+04, 1.797207866E+04, 3.040594221E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6083, 1.108200000E+01, 1.000000000E-03, 0.000000000E+00, 7.624215198E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.439148652E+07, 7.117585312E+10, 0.000000000E+00, 8.262190200E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.911183558E+04,-3.003586140E+04, 0.000000000E+00, 2.065547550E+04, 0.000000000E+00, 7.800884580E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.525360981E+04, 1.473947457E+04,-1.108402145E+04, 0.000000000E+00, 0.000000000E+00, 1.285459092E+04, 1.798848376E+04, 1.284129053E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6084, 1.108300000E+01, 1.000000000E-03, 0.000000000E+00, 7.624120882E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.439227399E+07, 7.117589587E+10, 0.000000000E+00, 8.262191300E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.889840218E+04,-3.003257375E+04, 0.000000000E+00, 2.065547825E+04, 0.000000000E+00, 7.587445677E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.525572290E+04, 1.474049092E+04,-1.121956413E+04, 0.000000000E+00, 0.000000000E+00, 1.306803257E+04, 1.798271455E+04, 7.729735963E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6085, 1.108400000E+01, 1.000000000E-03, 0.000000000E+00, 7.624017523E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.439325710E+07, 7.117593861E+10, 0.000000000E+00, 8.262192400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.904299705E+04,-3.003628633E+04, 0.000000000E+00, 2.065548100E+04, 0.000000000E+00, 7.732035054E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.525368111E+04, 1.474085646E+04,-1.115717914E+04, 0.000000000E+00, 0.000000000E+00, 1.292344595E+04, 1.797804417E+04, 9.708855443E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6086, 1.108500000E+01, 1.000000000E-03, 0.000000000E+00, 7.623921665E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.439418019E+07, 7.117598132E+10, 0.000000000E+00, 8.262193500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.894661133E+04,-3.004005119E+04, 0.000000000E+00, 2.065548375E+04, 0.000000000E+00, 7.635643826E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.525498626E+04, 1.474181598E+04,-1.115132104E+04, 0.000000000E+00, 0.000000000E+00, 1.301983992E+04, 1.797147760E+04, 9.103360495E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6087, 1.108600000E+01, 1.000000000E-03, 0.000000000E+00, 7.623798273E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.439527954E+07, 7.117602403E+10, 0.000000000E+00, 8.262194600E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.912563206E+04,-3.004099855E+04, 0.000000000E+00, 2.065548650E+04, 0.000000000E+00, 7.814659059E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.525632605E+04, 1.474303084E+04,-1.116053806E+04, 0.000000000E+00, 0.000000000E+00, 1.284082744E+04, 1.797676916E+04, 1.085309971E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6088, 1.108700000E+01, 1.000000000E-03, 0.000000000E+00, 7.623714424E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.439620567E+07, 7.117606645E+10, 0.000000000E+00, 8.262195700E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.879515077E+04,-3.004310538E+04, 0.000000000E+00, 2.065548925E+04, 0.000000000E+00, 7.484172272E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.525864576E+04, 1.474415724E+04,-1.129757564E+04, 0.000000000E+00, 0.000000000E+00, 1.317131698E+04, 1.796377855E+04, 9.144779506E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6089, 1.108800000E+01, 1.000000000E-03, 0.000000000E+00, 7.623647485E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.439666193E+07, 7.117610911E+10, 0.000000000E+00, 8.262196800E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.856794686E+04,-3.004494562E+04, 0.000000000E+00, 2.065549200E+04, 0.000000000E+00, 7.256962856E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.526067266E+04, 1.474548131E+04,-1.130241453E+04, 0.000000000E+00, 0.000000000E+00, 1.339852914E+04, 1.792871289E+04, 4.462410785E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6090, 1.108900000E+01, 1.000000000E-03, 0.000000000E+00, 7.623524091E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.439775502E+07, 7.117615178E+10, 0.000000000E+00, 8.262197900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.911188135E+04,-3.004500405E+04, 0.000000000E+00, 2.065549475E+04, 0.000000000E+00, 7.800891851E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.526068707E+04, 1.474640297E+04,-1.118525458E+04, 0.000000000E+00, 0.000000000E+00, 1.285460290E+04, 1.792845841E+04, 1.078841815E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6091, 1.109000000E+01, 1.000000000E-03, 0.000000000E+00, 7.623359898E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.439855295E+07, 7.117619500E+10, 0.000000000E+00, 8.262199000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.935286869E+04,-3.004600076E+04, 0.000000000E+00, 2.065549750E+04, 0.000000000E+00, 8.041873693E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.525943008E+04, 1.474684812E+04,-1.118069953E+04, 0.000000000E+00, 0.000000000E+00, 1.261362381E+04, 1.796445715E+04, 7.867358613E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6092, 1.109100000E+01, 1.000000000E-03, 0.000000000E+00, 7.623276837E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.439986042E+07, 7.117623761E+10, 0.000000000E+00, 8.262200100E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.922205710E+04,-3.004362012E+04, 0.000000000E+00, 2.065550025E+04, 0.000000000E+00, 7.911056596E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.525691090E+04, 1.474696966E+04,-1.114133409E+04, 0.000000000E+00, 0.000000000E+00, 1.274444365E+04, 1.802401838E+04, 1.293129062E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6093, 1.109200000E+01, 1.000000000E-03, 0.000000000E+00, 7.623185610E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.440097681E+07, 7.117627997E+10, 0.000000000E+00, 8.262201200E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.889157560E+04,-3.004195543E+04, 0.000000000E+00, 2.065550300E+04, 0.000000000E+00, 7.580569601E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.525884012E+04, 1.474735738E+04,-1.126582426E+04, 0.000000000E+00, 0.000000000E+00, 1.307493340E+04, 1.803629259E+04, 1.103504912E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6094, 1.109300000E+01, 1.000000000E-03, 0.000000000E+00, 7.623067922E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.440150887E+07, 7.117632296E+10, 0.000000000E+00, 8.262202300E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.892600795E+04,-3.004701391E+04, 0.000000000E+00, 2.065550575E+04, 0.000000000E+00, 7.614996453E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.525976929E+04, 1.474742757E+04,-1.124501321E+04, 0.000000000E+00, 0.000000000E+00, 1.304050930E+04, 1.801783803E+04, 5.233858793E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6095, 1.109400000E+01, 1.000000000E-03, 0.000000000E+00, 7.623006046E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.440277716E+07, 7.117636537E+10, 0.000000000E+00, 8.262203400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.904994752E+04,-3.004708063E+04, 0.000000000E+00, 2.065550850E+04, 0.000000000E+00, 7.738930518E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.525816038E+04, 1.474766975E+04,-1.121300623E+04, 0.000000000E+00, 0.000000000E+00, 1.291657798E+04, 1.801675686E+04, 1.251474983E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6096, 1.109500000E+01, 1.000000000E-03, 0.000000000E+00, 7.622922946E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.440352337E+07, 7.117640795E+10, 0.000000000E+00, 8.262204500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.872635104E+04,-3.004772167E+04, 0.000000000E+00, 2.065551125E+04, 0.000000000E+00, 7.415328539E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.526335338E+04, 1.474840874E+04,-1.123750068E+04, 0.000000000E+00, 0.000000000E+00, 1.324018271E+04, 1.799858452E+04, 7.359242255E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6097, 1.109600000E+01, 1.000000000E-03, 0.000000000E+00, 7.622794925E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.440452163E+07, 7.117645074E+10, 0.000000000E+00, 8.262205600E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.915323815E+04,-3.005182493E+04, 0.000000000E+00, 2.065551400E+04, 0.000000000E+00, 7.842210149E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.526258638E+04, 1.474833673E+04,-1.120292127E+04, 0.000000000E+00, 0.000000000E+00, 1.281330385E+04, 1.799533046E+04, 9.859656766E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6098, 1.109700000E+01, 1.000000000E-03, 0.000000000E+00, 7.622693321E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.440498271E+07, 7.117649371E+10, 0.000000000E+00, 8.262206700E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.894668953E+04,-3.005051883E+04, 0.000000000E+00, 2.065551675E+04, 0.000000000E+00, 7.635656025E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.526367386E+04, 1.474875797E+04,-1.136840323E+04, 0.000000000E+00, 0.000000000E+00, 1.301986072E+04, 1.798362390E+04, 4.525312221E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6099, 1.109800000E+01, 1.000000000E-03, 0.000000000E+00, 7.622600394E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.440578902E+07, 7.117653672E+10, 0.000000000E+00, 8.262207800E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.919456228E+04,-3.005300821E+04, 0.000000000E+00, 2.065551950E+04, 0.000000000E+00, 7.883523276E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.526224009E+04, 1.474895512E+04,-1.120106392E+04, 0.000000000E+00, 0.000000000E+00, 1.277199622E+04, 1.799822209E+04, 7.930602979E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6100, 1.109900000E+01, 1.000000000E-03, 0.000000000E+00, 7.622519154E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.440644097E+07, 7.117657963E+10, 0.000000000E+00, 8.262208900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.899489878E+04,-3.005032355E+04, 0.000000000E+00, 2.065552225E+04, 0.000000000E+00, 7.683854277E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.526331225E+04, 1.474940889E+04,-1.128348945E+04, 0.000000000E+00, 0.000000000E+00, 1.297166797E+04, 1.802515412E+04, 6.412787774E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6101, 1.110000000E+01, 1.000000000E-03, 0.000000000E+00, 7.622424932E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.440736390E+07, 7.117662242E+10, 0.000000000E+00, 8.262210000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.910506810E+04,-3.004816397E+04, 0.000000000E+00, 2.065552500E+04, 0.000000000E+00, 7.794018100E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.526161441E+04, 1.474920568E+04,-1.123537515E+04, 0.000000000E+00, 0.000000000E+00, 1.286150690E+04, 1.805732233E+04, 9.120456879E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
6102, 1.110100000E+01, 1.000000000E-03, 0.000000000E+00, 7.622341372E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.440852607E+07, 7.117666475E+10, 0.000000000E+00, 8.262211100E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.889851936E+04,-3.004760569E+04, 0.000000000E+00, 2.065552775E+04, 0.000000000E+00, 7.587463860E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.525937698E+04, 1.474884085E+04,-1.124650545E+04, 0.000000000E+00, 0.000000000E+00, 1.306806389E+04, 1.807083694E+04, 1.146997922E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
