step,time,dt,m_liq,m_gas,m_sol,m_slag,E_liq,E_gas,E_sol,E_slag,P_arc,E_src_liq_arc,E_src_liq_rad,E_src_liq_chem,E_src_gas_arc,E_src_gas_rad,E_src_gas_chem,E_arc_direct_sol,E_arc_discarded,E_mc_deposit,m_melted,m_resolid,E_melt_from_solid,m_alpha_clip,E_slag_intercept,E_rad_sol,E_rad_wall,E_conv_defect,E_wall_conv,E_chem_sol,E_mc_lost,E_out_conv,E_gas_abs,E_mass_liq,m_ecs_in,E_ecs_in,m_flux_in,E_flux_in,m_fe_yield,m_fe_return,E_slag_ox,E_slag_red,E_rad_foam
20, 1.000000000E-01, 5.000000000E-03, 0.000000000E+00, 1.105613325E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 1.245681174E+06, 8.038444827E+10, 0.000000000E+00, 8.250110000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062527500E+05,-1.328002719E+02, 0.000000000E+00, 2.062527500E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 7.876500030E+01, 4.226976244E+01,-1.196207385E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.356207716E+05, 3.796352093E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
21, 1.050000000E-01, 5.000000000E-03, 0.000000000E+00, 1.105523568E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 1.252224460E+06, 8.038473351E+10, 0.000000000E+00, 8.250115500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062528875E+05,-1.389776726E+02, 0.000000000E+00, 2.062528875E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.220833836E+01, 4.276745728E+01,-1.178196083E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.343566285E+05, 5.818295028E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
22, 1.100000000E-01, 5.000000000E-03, 0.000000000E+00, 1.105395288E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 1.260541725E+06, 8.038501867E+10, 0.000000000E+00, 8.250121000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062530250E+05,-1.465975343E+02, 0.000000000E+00, 2.062530250E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.663434300E+01, 4.396847963E+01,-1.159769596E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.329562504E+05, 7.716638514E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
23, 1.150000000E-01, 5.000000000E-03, 0.000000000E+00, 1.105231319E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 1.270435824E+06, 8.038530388E+10, 0.000000000E+00, 8.250126500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062531625E+05,-1.554967264E+02, 0.000000000E+00, 2.062531625E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.192895081E+01, 4.577747960E+01,-1.142553208E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.315206685E+05, 9.381067740E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
24, 1.200000000E-01, 5.000000000E-03, 0.000000000E+00, 1.105036382E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 1.281649926E+06, 8.038558919E+10, 0.000000000E+00, 8.250132000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062533000E+05,-1.655327556E+02, 0.000000000E+00, 2.062533000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.800101804E+01, 4.811811056E+01,-1.127307558E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.301201144E+05, 1.076464064E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
25, 1.250000000E-01, 5.000000000E-03, 0.000000000E+00, 1.104815961E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 1.293915157E+06, 8.038587469E+10, 0.000000000E+00, 8.250137500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062534375E+05,-1.765723047E+02, 0.000000000E+00, 2.062534375E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.047700134E+02, 5.092591543E+01,-1.114281376E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.287982368E+05, 1.186360243E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
26, 1.300000000E-01, 5.000000000E-03, 0.000000000E+00, 1.104775251E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 1.302928257E+06, 8.038615656E+10, 0.000000000E+00, 8.250143000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062535750E+05,-1.877382861E+02, 0.000000000E+00, 2.062535750E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.121592584E+02, 5.414407842E+01,-1.129273626E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.274110131E+05, 8.760050177E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
27, 1.350000000E-01, 5.000000000E-03, 0.000000000E+00, 1.104635094E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 1.312989535E+06, 8.038643761E+10, 0.000000000E+00, 8.250148500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062537125E+05,-1.987044666E+02, 0.000000000E+00, 2.062537125E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.190094624E+02, 5.725070754E+01,-1.125251400E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.262783804E+05, 9.808764744E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
28, 1.400000000E-01, 5.000000000E-03, 0.000000000E+00, 1.104461785E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 1.323623284E+06, 8.038671849E+10, 0.000000000E+00, 8.250154000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062538500E+05,-2.102001483E+02, 0.000000000E+00, 2.062538500E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.263035861E+02, 6.061028476E+01,-1.120584035E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.252761065E+05, 1.039308717E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
29, 1.450000000E-01, 5.000000000E-03, 0.000000000E+00, 1.104272041E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 1.334598729E+06, 8.038699941E+10, 0.000000000E+00, 8.250159500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062539875E+05,-2.220713060E+02, 0.000000000E+00, 2.062539875E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.339102840E+02, 6.417186418E+01,-1.116350474E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.243831019E+05, 1.074859307E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
