step,time,dt,m_liq,m_gas,m_sol,m_slag,E_liq,E_gas,E_sol,E_slag,P_arc,E_src_liq_arc,E_src_liq_rad,E_src_liq_chem,E_src_gas_arc,E_src_gas_rad,E_src_gas_chem,E_arc_direct_sol,E_arc_discarded,E_mc_deposit,m_melted,m_resolid,E_melt_from_solid,m_alpha_clip,E_slag_intercept,E_rad_sol,E_rad_wall,E_conv_defect,E_wall_conv,E_chem_sol,E_mc_lost,E_out_conv,E_gas_abs,E_mass_liq,m_ecs_in,E_ecs_in,m_flux_in,E_flux_in,m_fe_yield,m_fe_return,E_slag_ox,E_slag_red,E_rad_foam,E_iph_sol,E_iph_gas,E_iph_liq
10313, 2.062600000E+01, 2.000000000E-03, 1.744167368E-03, 1.910608493E+02, 6.570021793E+04, 0.000000000E+00, 7.119420448E+00, 5.459664739E+06, 8.651205379E+09, 0.000000000E+00, 8.272688600E+07, 0.000000000E+00,-1.522981366E-05, 0.000000000E+00, 1.194251172E+05, 4.237639928E+01, 0.000000000E+00, 4.602862891E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.245977614E+02, 9.140131879E+01,-1.346274733E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.254006249E+06,-1.015120751E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.640085215E+04,-1.640083052E+04,-2.162605546E-02
10314, 2.062800000E+01, 2.000000000E-03, 1.744167368E-03, 1.910608694E+02, 6.570021793E+04, 0.000000000E+00, 7.120282555E+00, 5.459668819E+06, 8.651234871E+09, 0.000000000E+00, 8.272690800E+07, 0.000000000E+00,-1.523016183E-05, 0.000000000E+00, 1.194251509E+05, 4.237801896E+01, 0.000000000E+00, 4.602863921E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246009943E+02, 9.140285671E+01,-1.345616500E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.247044474E+06, 4.000767289E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.641141293E+04,-1.641139130E+04,-2.163172407E-02
10315, 2.063000000E+01, 2.000000000E-03, 1.744167368E-03, 1.910609070E+02, 6.570021793E+04, 0.000000000E+00, 7.121144606E+00, 5.459672966E+06, 8.651264348E+09, 0.000000000E+00, 8.272693000E+07, 0.000000000E+00,-1.523050987E-05, 0.000000000E+00, 1.194251846E+05, 4.237996728E+01, 0.000000000E+00, 4.602864950E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246042368E+02, 9.140454830E+01,-1.346073132E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.237820937E+06, 4.114770075E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.642775548E+04,-1.642773384E+04,-2.163739322E-02
10316, 2.063200000E+01, 2.000000000E-03, 1.744167368E-03, 1.910610498E+02, 6.570021793E+04, 0.000000000E+00, 7.122006601E+00, 5.459649545E+06, 8.651293801E+09, 0.000000000E+00, 8.272695200E+07, 0.000000000E+00,-1.523085776E-05, 0.000000000E+00, 1.194252183E+05, 4.238249347E+01, 0.000000000E+00, 4.602865980E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246074868E+02, 9.140629755E+01,-1.346912382E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.227329406E+06,-2.341778527E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.645094431E+04,-1.645092267E+04,-2.164306381E-02
10317, 2.063400000E+01, 2.000000000E-03, 1.744167368E-03, 1.910614537E+02, 6.570021793E+04, 0.000000000E+00, 7.122868540E+00, 5.459555577E+06, 8.651323216E+09, 0.000000000E+00, 8.272697400E+07, 0.000000000E+00,-1.523120548E-05, 0.000000000E+00, 1.194252520E+05, 4.238640467E+01, 0.000000000E+00, 4.602867010E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246108030E+02, 9.140787691E+01,-1.348480366E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.215733272E+06,-9.402392283E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.648889925E+04,-1.648887761E+04,-2.164873618E-02
10318, 2.063600000E+01, 2.000000000E-03, 1.744167368E-03, 1.910619735E+02, 6.570021793E+04, 0.000000000E+00, 7.123730425E+00, 5.459429586E+06, 8.651352587E+09, 0.000000000E+00, 8.272699600E+07, 0.000000000E+00,-1.523155326E-05, 0.000000000E+00, 1.194252857E+05, 4.239024209E+01, 0.000000000E+00, 4.602868040E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246144389E+02, 9.140906597E+01,-1.349241786E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.210976968E+06,-1.260012591E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.653281577E+04,-1.653279411E+04,-2.165441224E-02
10319, 2.063800000E+01, 2.000000000E-03, 1.744167368E-03, 1.910625618E+02, 6.570021793E+04, 0.000000000E+00, 7.124592255E+00, 5.459281587E+06, 8.651381914E+09, 0.000000000E+00, 8.272701800E+07, 0.000000000E+00,-1.523190099E-05, 0.000000000E+00, 1.194253194E+05, 4.239419868E+01, 0.000000000E+00, 4.602869069E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246181923E+02, 9.141006136E+01,-1.349727905E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.207814974E+06,-1.481224228E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.657706625E+04,-1.657704459E+04,-2.166008901E-02
10320, 2.064000000E+01, 2.000000000E-03, 1.744167368E-03, 1.910627474E+02, 6.570021793E+04, 0.000000000E+00, 7.125454032E+00, 5.459244422E+06, 8.651411218E+09, 0.000000000E+00, 8.272704000E+07, 0.000000000E+00,-1.523224893E-05, 0.000000000E+00, 1.194253531E+05, 4.239555557E+01, 0.000000000E+00, 4.602870099E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246220081E+02, 9.141089660E+01,-1.348599626E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.211946269E+06,-3.734190015E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.660045450E+04,-1.660043284E+04,-2.166576779E-02
10321, 2.064200000E+01, 2.000000000E-03, 1.744167368E-03, 1.910626939E+02, 6.570021793E+04, 0.000000000E+00, 7.126315754E+00, 5.459264191E+06, 8.651440519E+09, 0.000000000E+00, 8.272706200E+07, 0.000000000E+00,-1.523259699E-05, 0.000000000E+00, 1.194253868E+05, 4.239650460E+01, 0.000000000E+00, 4.602871129E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246254622E+02, 9.141237594E+01,-1.347989737E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.218245639E+06, 1.958749984E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.660263258E+04,-1.660261091E+04,-2.167144766E-02
10322, 2.064400000E+01, 2.000000000E-03, 1.744167368E-03, 1.910624700E+02, 6.570021793E+04, 0.000000000E+00, 7.127177421E+00, 5.459328665E+06, 8.651469830E+09, 0.000000000E+00, 8.272708400E+07, 0.000000000E+00,-1.523294508E-05, 0.000000000E+00, 1.194254205E+05, 4.239689922E+01, 0.000000000E+00, 4.602872159E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246286257E+02, 9.141407523E+01,-1.347030826E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.225509177E+06, 6.430406512E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.659384442E+04,-1.659382274E+04,-2.167712796E-02
10323, 2.064600000E+01, 2.000000000E-03, 1.744167368E-03, 1.910625023E+02, 6.570021793E+04, 0.000000000E+00, 7.128039031E+00, 5.459321592E+06, 8.651499136E+09, 0.000000000E+00, 8.272710600E+07, 0.000000000E+00,-1.523329311E-05, 0.000000000E+00, 1.194254542E+05, 4.239941897E+01, 0.000000000E+00, 4.602873189E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246316047E+02, 9.141598024E+01,-1.348458182E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.235548759E+06,-7.252297008E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.659724429E+04,-1.659722261E+04,-2.168280864E-02
10324, 2.064800000E+01, 2.000000000E-03, 1.744167368E-03, 1.910626299E+02, 6.570021793E+04, 0.000000000E+00, 7.128900584E+00, 5.459292370E+06, 8.651528431E+09, 0.000000000E+00, 8.272712800E+07, 0.000000000E+00,-1.523364115E-05, 0.000000000E+00, 1.194254880E+05, 4.240183611E+01, 0.000000000E+00, 4.602874218E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246347976E+02, 9.141748332E+01,-1.348873422E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.241028643E+06,-2.929195843E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.660969992E+04,-1.660967824E+04,-2.168849101E-02
10325, 2.065000000E+01, 2.000000000E-03, 1.744167368E-03, 1.910629742E+02, 6.570021793E+04, 0.000000000E+00, 7.129762080E+00, 5.459201464E+06, 8.651557704E+09, 0.000000000E+00, 8.272715000E+07, 0.000000000E+00,-1.523398898E-05, 0.000000000E+00, 1.194255217E+05, 4.240523780E+01, 0.000000000E+00, 4.602875248E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246380445E+02, 9.141885078E+01,-1.349849235E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.245776657E+06,-9.102869453E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.663127395E+04,-1.663125226E+04,-2.169417352E-02
10326, 2.065200000E+01, 2.000000000E-03, 1.744167368E-03, 1.910631749E+02, 6.570021793E+04, 0.000000000E+00, 7.130623520E+00, 5.459154463E+06, 8.651586958E+09, 0.000000000E+00, 8.272717200E+07, 0.000000000E+00,-1.523433685E-05, 0.000000000E+00, 1.194255554E+05, 4.240712737E+01, 0.000000000E+00, 4.602876278E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246415535E+02, 9.141989887E+01,-1.349101186E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.249302786E+06,-4.706873820E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.664983183E+04,-1.664981013E+04,-2.169985932E-02
10327, 2.065400000E+01, 2.000000000E-03, 1.744167368E-03, 1.910632257E+02, 6.570021793E+04, 0.000000000E+00, 7.131484904E+00, 5.459153003E+06, 8.651616197E+09, 0.000000000E+00, 8.272719400E+07, 0.000000000E+00,-1.523468461E-05, 0.000000000E+00, 1.194255891E+05, 4.240869882E+01, 0.000000000E+00, 4.602877308E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246449744E+02, 9.142127371E+01,-1.348987149E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.256325708E+06,-1.569072257E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.666485519E+04,-1.666483349E+04,-2.170554666E-02
10328, 2.065600000E+01, 2.000000000E-03, 1.744167368E-03, 1.910630084E+02, 6.570021793E+04, 0.000000000E+00, 7.132346235E+00, 5.459219498E+06, 8.651645441E+09, 0.000000000E+00, 8.272721600E+07, 0.000000000E+00,-1.523503245E-05, 0.000000000E+00, 1.194256228E+05, 4.240886812E+01, 0.000000000E+00, 4.602878337E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246482474E+02, 9.142295912E+01,-1.347805680E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.263225021E+06, 6.641118314E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.666026062E+04,-1.666023891E+04,-2.171123806E-02
10329, 2.065800000E+01, 2.000000000E-03, 1.744167368E-03, 1.910625375E+02, 6.570021793E+04, 0.000000000E+00, 7.133207511E+00, 5.459352034E+06, 8.651674707E+09, 0.000000000E+00, 8.272723800E+07, 0.000000000E+00,-1.523538020E-05, 0.000000000E+00, 1.194256565E+05, 4.240827431E+01, 0.000000000E+00, 4.602879367E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246511814E+02, 9.142495554E+01,-1.346453940E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.266575239E+06, 1.324096234E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.663871329E+04,-1.663869157E+04,-2.171693022E-02
10330, 2.066000000E+01, 2.000000000E-03, 1.744167368E-03, 1.910619009E+02, 6.570021793E+04, 0.000000000E+00, 7.134068734E+00, 5.459527067E+06, 8.651704005E+09, 0.000000000E+00, 8.272726000E+07, 0.000000000E+00,-1.523572795E-05, 0.000000000E+00, 1.194256902E+05, 4.240735374E+01, 0.000000000E+00, 4.602880397E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246538195E+02, 9.142717605E+01,-1.345391170E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.273593554E+06, 1.748690858E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.660544904E+04,-1.660542732E+04,-2.172262411E-02
10331, 2.066200000E+01, 2.000000000E-03, 1.744167368E-03, 1.910612993E+02, 6.570021793E+04, 0.000000000E+00, 7.134929903E+00, 5.459700650E+06, 8.651733327E+09, 0.000000000E+00, 8.272728200E+07, 0.000000000E+00,-1.523607567E-05, 0.000000000E+00, 1.194257239E+05, 4.240712630E+01, 0.000000000E+00, 4.602881427E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246563176E+02, 9.142959260E+01,-1.345296649E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.280201648E+06, 1.735198021E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.658227157E+04,-1.658224984E+04,-2.172831948E-02
10332, 2.066400000E+01, 2.000000000E-03, 1.744167368E-03, 1.910613939E+02, 6.570021793E+04, 0.000000000E+00, 7.135791015E+00, 5.459677704E+06, 8.651762641E+09, 0.000000000E+00, 8.272730400E+07, 0.000000000E+00,-1.523642320E-05, 0.000000000E+00, 1.194257576E+05, 4.241105012E+01, 0.000000000E+00, 4.602882456E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246589132E+02, 9.143215292E+01,-1.348262862E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.285522575E+06,-2.298296805E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.659026873E+04,-1.659024700E+04,-2.173401349E-02
10333, 2.066600000E+01, 2.000000000E-03, 1.744167368E-03, 1.910615222E+02, 6.570021793E+04, 0.000000000E+00, 7.136652068E+00, 5.459657569E+06, 8.651791933E+09, 0.000000000E+00, 8.272732600E+07, 0.000000000E+00,-1.523677066E-05, 0.000000000E+00, 1.194257913E+05, 4.241327306E+01, 0.000000000E+00, 4.602883486E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246622106E+02, 9.143367193E+01,-1.348517078E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.285891681E+06,-2.021970744E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.661189135E+04,-1.661186961E+04,-2.173970706E-02
10334, 2.066800000E+01, 2.000000000E-03, 1.744167368E-03, 1.910616087E+02, 6.570021793E+04, 0.000000000E+00, 7.137513064E+00, 5.459660156E+06, 8.651821195E+09, 0.000000000E+00, 8.272734800E+07, 0.000000000E+00,-1.523711813E-05, 0.000000000E+00, 1.194258250E+05, 4.241521866E+01, 0.000000000E+00, 4.602884516E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246656273E+02, 9.143528074E+01,-1.347211022E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.278618389E+06, 2.555148180E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.664256661E+04,-1.664254487E+04,-2.174540346E-02
10335, 2.067000000E+01, 2.000000000E-03, 1.744167368E-03, 1.910614675E+02, 6.570021793E+04, 0.000000000E+00, 7.138374003E+00, 5.459736981E+06, 8.651850426E+09, 0.000000000E+00, 8.272737000E+07, 0.000000000E+00,-1.523746546E-05, 0.000000000E+00, 1.194258587E+05, 4.241614076E+01, 0.000000000E+00, 4.602885546E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246690347E+02, 9.143717318E+01,-1.348173822E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.269733542E+06, 7.682866430E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.667298590E+04,-1.667296415E+04,-2.175110078E-02
10336, 2.067200000E+01, 2.000000000E-03, 1.744167368E-03, 1.910614183E+02, 6.570021793E+04, 0.000000000E+00, 7.139234885E+00, 5.459763815E+06, 8.651879647E+09, 0.000000000E+00, 8.272739200E+07, 0.000000000E+00,-1.523781271E-05, 0.000000000E+00, 1.194258924E+05, 4.241819997E+01, 0.000000000E+00, 4.602886575E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246722221E+02, 9.143956310E+01,-1.347540749E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.268549845E+06, 2.666189010E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.668356367E+04,-1.668354191E+04,-2.175680158E-02
10337, 2.067400000E+01, 2.000000000E-03, 1.744167368E-03, 1.910608212E+02, 6.570021793E+04, 0.000000000E+00, 7.140095714E+00, 5.459991240E+06, 8.651908836E+09, 0.000000000E+00, 8.272741400E+07, 0.000000000E+00,-1.523816023E-05, 0.000000000E+00, 1.194259261E+05, 4.241563307E+01, 0.000000000E+00, 4.602887605E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246754653E+02, 9.144158957E+01,-1.343996604E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.263867193E+06, 2.272798426E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.671534817E+04,-1.671532640E+04,-2.176250581E-02
10338, 2.067600000E+01, 2.000000000E-03, 1.744167368E-03, 1.910593756E+02, 6.570021793E+04, 0.000000000E+00, 7.140956488E+00, 5.460463009E+06, 8.651938026E+09, 0.000000000E+00, 8.272743600E+07, 0.000000000E+00,-1.523850783E-05, 0.000000000E+00, 1.194259598E+05, 4.241036950E+01, 0.000000000E+00, 4.602888635E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246786518E+02, 9.144570113E+01,-1.337944267E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.251380930E+06, 4.716105513E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.671396095E+04,-1.671393918E+04,-2.176821139E-02
10339, 2.067800000E+01, 2.000000000E-03, 1.744167368E-03, 1.910573188E+02, 6.570021793E+04, 0.000000000E+00, 7.141817207E+00, 5.461092326E+06, 8.651967260E+09, 0.000000000E+00, 8.272745800E+07, 0.000000000E+00,-1.523885551E-05, 0.000000000E+00, 1.194259935E+05, 4.240372361E+01, 0.000000000E+00, 4.602889665E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246811465E+02, 9.145132034E+01,-1.337856368E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.242557368E+06, 6.291499151E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.667035158E+04,-1.667032981E+04,-2.177391774E-02
10340, 2.068000000E+01, 2.000000000E-03, 1.744167368E-03, 1.910552783E+02, 6.570021793E+04, 0.000000000E+00, 7.142677872E+00, 5.461717613E+06, 8.651996536E+09, 0.000000000E+00, 8.272748000E+07, 0.000000000E+00,-1.523920316E-05, 0.000000000E+00, 1.194260272E+05, 4.239895767E+01, 0.000000000E+00, 4.602890694E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246828048E+02, 9.145735903E+01,-1.337977303E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.230548803E+06, 6.250974055E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.662790591E+04,-1.662788413E+04,-2.177962520E-02
10341, 2.068200000E+01, 2.000000000E-03, 1.744167368E-03, 1.910541593E+02, 6.570021793E+04, 0.000000000E+00, 7.143538481E+00, 5.462079122E+06, 8.652025817E+09, 0.000000000E+00, 8.272750200E+07, 0.000000000E+00,-1.523955075E-05, 0.000000000E+00, 1.194260609E+05, 4.239981151E+01, 0.000000000E+00, 4.602891724E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246844990E+02, 9.146329626E+01,-1.343939169E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.215734259E+06, 3.614504735E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.662314936E+04,-1.662312758E+04,-2.178533457E-02
