step,time,dt,m_liq,m_gas,m_sol,m_slag,E_liq,E_gas,E_sol,E_slag,P_arc,E_src_liq_arc,E_src_liq_rad,E_src_liq_chem,E_src_gas_arc,E_src_gas_rad,E_src_gas_chem,E_arc_direct_sol,E_arc_discarded,E_mc_deposit,m_melted,m_resolid,E_melt_from_solid,m_alpha_clip,E_slag_intercept,E_rad_sol,E_rad_wall,E_conv_defect,E_wall_conv,E_chem_sol,E_mc_lost,E_out_conv,E_gas_abs,E_mass_liq,m_ecs_in,E_ecs_in,m_flux_in,E_flux_in,m_fe_yield,m_fe_return,E_slag_ox,E_slag_red,E_rad_foam
100, 5.099000000E+00, 1.000000000E-03, 0.000000000E+00, 2.373986498E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.822726407E+07, 5.840821958E+10, 0.000000000E+00, 8.255608900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.441664479E+05,-3.778708641E+05, 0.000000000E+00, 1.031950838E+05, 0.000000000E+00, 3.777628038E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.703347135E+04, 9.384950259E+04, 9.313276231E+07, 0.000000000E+00, 0.000000000E+00, 6.541880337E+04,-2.691639063E+08,-1.447957761E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
105, 5.104000000E+00, 1.000000000E-03, 0.000000000E+00, 2.389820182E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.812328081E+07, 5.850067051E+10, 0.000000000E+00, 8.255614400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.433754477E+05,-3.675992610E+05, 0.000000000E+00, 1.031951525E+05, 0.000000000E+00, 3.698514268E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.544129810E+04, 9.123783623E+04, 9.293469910E+07, 0.000000000E+00, 0.000000000E+00, 6.621000982E+04,-2.762934222E+08,-1.336838668E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
110, 5.109000000E+00, 1.000000000E-03, 0.000000000E+00, 2.406724467E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.801301778E+07, 5.859295758E+10, 0.000000000E+00, 8.255619900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.429077914E+05,-3.576949446E+05, 0.000000000E+00, 1.031952213E+05, 0.000000000E+00, 3.651734893E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.394385280E+04, 8.878430539E+04, 9.281518437E+07, 0.000000000E+00, 0.000000000E+00, 6.667787232E+04,-2.797419770E+08,-1.398204849E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
115, 5.114000000E+00, 1.000000000E-03, 0.000000000E+00, 2.418135825E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.796116919E+07, 5.868508760E+10, 0.000000000E+00, 8.255625400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.436853578E+05,-3.493024942E+05, 0.000000000E+00, 1.031952900E+05, 0.000000000E+00, 3.729477779E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.263757328E+04, 8.664246070E+04, 9.361483186E+07, 0.000000000E+00, 0.000000000E+00, 6.590051221E+04,-2.450507338E+08,-8.120875877E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
120, 5.119000000E+00, 1.000000000E-03, 0.000000000E+00, 2.420048037E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.798570554E+07, 5.877714382E+10, 0.000000000E+00, 8.255630900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.437680765E+05,-3.466051146E+05, 0.000000000E+00, 1.031953588E+05, 0.000000000E+00, 3.737735902E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.200434700E+04, 8.558565005E+04, 9.281381291E+07, 0.000000000E+00, 0.000000000E+00, 6.581799973E+04,-2.540332969E+08,-4.748365731E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
125, 5.124000000E+00, 1.000000000E-03, 0.000000000E+00, 2.423266833E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.797869008E+07, 5.886916585E+10, 0.000000000E+00, 8.255636400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.439539906E+05,-3.459236872E+05, 0.000000000E+00, 1.031954275E+05, 0.000000000E+00, 3.756313561E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.195787139E+04, 8.552189949E+04, 9.260927695E+07, 0.000000000E+00, 0.000000000E+00, 6.563229189E+04,-2.633586607E+08,-3.619164283E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
130, 5.129000000E+00, 1.000000000E-03, 0.000000000E+00, 2.424569524E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.801878319E+07, 5.896112312E+10, 0.000000000E+00, 8.255641900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.439403937E+05,-3.443391952E+05, 0.000000000E+00, 1.031954963E+05, 0.000000000E+00, 3.754940123E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.161763535E+04, 8.496245225E+04, 9.270214811E+07, 0.000000000E+00, 0.000000000E+00, 6.564609502E+04,-2.435880449E+08, 1.097062936E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
135, 5.134000000E+00, 1.000000000E-03, 0.000000000E+00, 2.429217080E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.801632519E+07, 5.905298774E+10, 0.000000000E+00, 8.255647400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.436034508E+05,-3.405173469E+05, 0.000000000E+00, 1.031955650E+05, 0.000000000E+00, 3.721232077E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.140962152E+04, 8.462054621E+04, 9.240811792E+07, 0.000000000E+00, 0.000000000E+00, 6.598324423E+04,-2.155873430E+08,-3.148057356E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
140, 5.139000000E+00, 1.000000000E-03, 0.000000000E+00, 2.439719914E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.798072282E+07, 5.914476054E+10, 0.000000000E+00, 8.255652900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.439682376E+05,-3.367926518E+05, 0.000000000E+00, 1.031956338E+05, 0.000000000E+00, 3.757697006E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.105870735E+04, 8.404162549E+04, 9.225968421E+07, 0.000000000E+00, 0.000000000E+00, 6.561866369E+04,-1.926598207E+08,-6.452308611E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
145, 5.144000000E+00, 1.000000000E-03, 0.000000000E+00, 2.441797217E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.798261767E+07, 5.923647654E+10, 0.000000000E+00, 8.255658400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.436519335E+05,-3.350476649E+05, 0.000000000E+00, 1.031957025E+05, 0.000000000E+00, 3.726052849E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.058981053E+04, 8.325409473E+04, 9.232279784E+07, 0.000000000E+00, 0.000000000E+00, 6.593517401E+04,-2.030413407E+08,-2.697412445E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
