step,time,dt,m_liq,m_gas,m_sol,m_slag,E_liq,E_gas,E_sol,E_slag,P_arc,E_src_liq_arc,E_src_liq_rad,E_src_liq_chem,E_src_gas_arc,E_src_gas_rad,E_src_gas_chem,E_arc_direct_sol,E_arc_discarded,E_mc_deposit,m_melted,m_resolid,E_melt_from_solid,m_alpha_clip,E_slag_intercept,E_rad_sol,E_rad_wall,E_conv_defect,E_wall_conv,E_chem_sol,E_mc_lost,E_out_conv,E_gas_abs,E_mass_liq,m_ecs_in,E_ecs_in,m_flux_in,E_flux_in,m_fe_yield,m_fe_return,E_slag_ox,E_slag_red,E_rad_foam
100, 5.099000000E+00, 1.000000000E-03, 0.000000000E+00, 1.428948903E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 2.246074518E+05, 5.660347629E+10, 0.000000000E+00, 8.255608900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.440047756E+05,-3.743236548E+00, 0.000000000E+00, 1.031950838E+05, 0.000000000E+00, 3.761460807E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.009994697E+00, 3.140860028E+00,-3.104237150E+05, 0.000000000E+00, 0.000000000E+00, 6.558047568E+04,-8.729335850E+05,-2.518614485E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
105, 5.104000000E+00, 1.000000000E-03, 0.000000000E+00, 1.429705624E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 2.017642944E+05, 5.660354181E+10, 0.000000000E+00, 8.255614400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.440290170E+05,-3.565345650E+00, 0.000000000E+00, 1.031951525E+05, 0.000000000E+00, 3.763871200E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.084689832E-01, 3.062682967E+00,-3.145675084E+05, 0.000000000E+00, 0.000000000E+00, 6.555644050E+04,-1.057396739E+06,-2.288095943E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
110, 5.109000000E+00, 1.000000000E-03, 0.000000000E+00, 1.431790778E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.385608822E+05, 5.660360553E+10, 0.000000000E+00, 8.255619900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.439438715E+05,-2.326422704E+00, 0.000000000E+00, 1.031952213E+05, 0.000000000E+00, 3.755342900E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.317169956E-01, 2.592240943E+00,-3.619811805E+05, 0.000000000E+00, 0.000000000E+00, 6.564179225E+04,-1.260493160E+06,-6.327988427E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
115, 5.114000000E+00, 1.000000000E-03, 0.000000000E+00, 1.433960662E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 7.273418113E+04, 5.660366651E+10, 0.000000000E+00, 8.255625400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.438367109E+05,-9.681836838E-01, 0.000000000E+00, 1.031952900E+05, 0.000000000E+00, 3.744613090E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.603215809E-01, 1.852387742E+00,-3.666895508E+05, 0.000000000E+00, 0.000000000E+00, 6.574915910E+04,-1.410709064E+06,-6.594212399E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
120, 5.119000000E+00, 1.000000000E-03, 0.000000000E+00, 1.435566214E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 2.443116351E+04, 5.660372687E+10, 0.000000000E+00, 8.255630900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.439627717E+05, 2.161825256E-01, 0.000000000E+00, 1.031953588E+05, 0.000000000E+00, 3.757205418E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.717909523E-01, 1.054467554E+00,-3.489568838E+05, 0.000000000E+00, 0.000000000E+00, 6.562330457E+04, 3.963913640E+06,-4.843840857E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
125, 5.124000000E+00, 1.000000000E-03, 0.000000000E+00, 1.435698023E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 2.036721144E+04, 5.660378561E+10, 0.000000000E+00, 8.255636400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.440826409E+05, 4.608794318E-01, 0.000000000E+00, 1.031954275E+05, 0.000000000E+00, 3.769178588E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.551651247E-01, 6.944686987E-01,-2.945580636E+05, 0.000000000E+00, 0.000000000E+00, 6.550364162E+04, 1.791801734E+07,-4.073379779E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
130, 5.129000000E+00, 1.000000000E-03, 0.000000000E+00, 1.435662349E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 2.162122125E+04, 5.660384450E+10, 0.000000000E+00, 8.255641900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.441268336E+05, 4.543353654E-01, 0.000000000E+00, 1.031954963E+05, 0.000000000E+00, 3.773584111E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.696868018E-01, 6.807430884E-01,-2.870284388E+05, 0.000000000E+00, 0.000000000E+00, 6.545965514E+04, 1.835538372E+07, 1.252790509E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
135, 5.134000000E+00, 1.000000000E-03, 0.000000000E+00, 1.435442379E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 2.796490270E+04, 5.660390386E+10, 0.000000000E+00, 8.255647400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.440740225E+05, 3.608943088E-01, 0.000000000E+00, 1.031955650E+05, 0.000000000E+00, 3.768289253E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.462308818E-01, 7.157400718E-01,-2.810675843E+05, 0.000000000E+00, 0.000000000E+00, 6.551267247E+04, 1.355247075E+07, 6.336485721E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
140, 5.139000000E+00, 1.000000000E-03, 0.000000000E+00, 1.434728050E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 4.893474324E+04, 5.660396637E+10, 0.000000000E+00, 8.255652900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.441065197E+05, 2.266119560E-02, 0.000000000E+00, 1.031956338E+05, 0.000000000E+00, 3.771525222E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-7.514892905E-01, 8.400757478E-01,-2.625623253E+05, 0.000000000E+00, 0.000000000E+00, 6.548038153E+04, 5.284386401E+06, 2.090606409E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
145, 5.144000000E+00, 1.000000000E-03, 0.000000000E+00, 1.432472954E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.060775798E+05, 5.660406135E+10, 0.000000000E+00, 8.255658400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.437922795E+05,-1.158828201E+00, 0.000000000E+00, 1.031957025E+05, 0.000000000E+00, 3.740087449E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-3.574713423E-01, 1.161076308E+00,-1.925934004E+05, 0.000000000E+00, 0.000000000E+00, 6.579482801E+04, 4.427168127E+06, 5.686878817E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
