step,time,dt,m_liq,m_gas,m_sol,m_slag,E_liq,E_gas,E_sol,E_slag,P_arc,E_src_liq_arc,E_src_liq_rad,E_src_liq_chem,E_src_gas_arc,E_src_gas_rad,E_src_gas_chem,E_arc_direct_sol,E_arc_discarded,E_mc_deposit,m_melted,m_resolid,E_melt_from_solid,m_alpha_clip,E_slag_intercept,E_rad_sol,E_rad_wall,E_conv_defect,E_wall_conv,E_chem_sol,E_mc_lost,E_out_conv,E_gas_abs,E_mass_liq,m_ecs_in,E_ecs_in,m_flux_in,E_flux_in,m_fe_yield,m_fe_return,E_slag_ox,E_slag_red,E_rad_foam
100, 5.099000000E+00, 1.000000000E-03, 0.000000000E+00, 1.433891499E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 8.565522446E+04, 5.666942619E+10, 0.000000000E+00, 8.255608900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.778892253E+05, 3.240332000E-01, 0.000000000E+00, 8.255606700E+04, 0.000000000E+00, 3.022102431E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.403267224E+00, 2.662666797E+00,-3.736924765E+05, 0.000000000E+00, 0.000000000E+00, 5.233504269E+04, 1.163850223E+07, 1.483723990E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
105, 5.104000000E+00, 1.000000000E-03, 0.000000000E+00, 1.434353539E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 7.573053677E+04, 5.666940805E+10, 0.000000000E+00, 8.255614400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.772564801E+05, 2.465908459E-01, 0.000000000E+00, 8.255612200E+04, 0.000000000E+00, 2.958811414E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.291944188E+00, 2.743256473E+00,-3.907376522E+05, 0.000000000E+00, 0.000000000E+00, 5.296800786E+04, 1.134098474E+07,-1.008032368E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
110, 5.109000000E+00, 1.000000000E-03, 0.000000000E+00, 1.435000909E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 5.966925993E+04, 5.666935592E+10, 0.000000000E+00, 8.255619900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.768824101E+05, 9.636436921E-01, 0.000000000E+00, 8.255617700E+04, 0.000000000E+00, 2.921387914E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.562992849E+00, 2.543251385E+00,-4.291693273E+05, 0.000000000E+00, 0.000000000E+00, 5.334229786E+04, 1.517901242E+07,-1.612732162E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
115, 5.114000000E+00, 1.000000000E-03, 0.000000000E+00, 1.435168319E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 5.561182751E+04, 5.666930169E+10, 0.000000000E+00, 8.255625400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.775045182E+05, 1.032111730E+00, 0.000000000E+00, 8.255623200E+04, 0.000000000E+00, 2.983582223E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.636039070E+00, 2.480968004E+00,-4.194905737E+05, 0.000000000E+00, 0.000000000E+00, 5.272040977E+04, 1.783928669E+07,-4.066920702E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
120, 5.119000000E+00, 1.000000000E-03, 0.000000000E+00, 1.435147219E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 5.624874708E+04, 5.666924711E+10, 0.000000000E+00, 8.255630900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.775707482E+05, 1.025834403E+00, 0.000000000E+00, 8.255628700E+04, 0.000000000E+00, 2.990188722E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.646477675E+00, 2.468157718E+00,-4.147865126E+05, 0.000000000E+00, 0.000000000E+00, 5.265439978E+04, 1.735915346E+07, 6.323285048E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
125, 5.124000000E+00, 1.000000000E-03, 0.000000000E+00, 1.435105597E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 5.761648816E+04, 5.666919544E+10, 0.000000000E+00, 8.255636400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.777195345E+05, 9.926779158E-01, 0.000000000E+00, 8.255634200E+04, 0.000000000E+00, 3.005050848E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.642540346E+00, 2.475399009E+00,-4.113362217E+05, 0.000000000E+00, 0.000000000E+00, 5.250583352E+04, 1.751702772E+07, 1.361855379E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
130, 5.129000000E+00, 1.000000000E-03, 0.000000000E+00, 1.434873995E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 6.336696658E+04, 5.666914071E+10, 0.000000000E+00, 8.255641900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.777087120E+05, 9.626901259E-01, 0.000000000E+00, 8.255639700E+04, 0.000000000E+00, 3.003952098E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.631122565E+00, 2.483350066E+00,-4.096612774E+05, 0.000000000E+00, 0.000000000E+00, 5.251687602E+04, 1.465460169E+07, 5.739898173E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
135, 5.134000000E+00, 1.000000000E-03, 0.000000000E+00, 1.434275437E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 7.896601914E+04, 5.666909176E+10, 0.000000000E+00, 8.255647400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.774392126E+05, 6.713391760E-01, 0.000000000E+00, 8.255645200E+04, 0.000000000E+00, 2.976985661E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.545088751E+00, 2.586427137E+00,-3.935369499E+05, 0.000000000E+00, 0.000000000E+00, 5.278659539E+04, 9.449946983E+06, 1.553580220E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
140, 5.139000000E+00, 1.000000000E-03, 0.000000000E+00, 1.432907683E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.076930590E+05, 5.666908696E+10, 0.000000000E+00, 8.255652900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.777310970E+05,-1.273699758E-01, 0.000000000E+00, 8.255650700E+04, 0.000000000E+00, 3.006157605E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.287558281E+00, 2.747838747E+00,-3.353686931E+05, 0.000000000E+00, 0.000000000E+00, 5.249493095E+04, 1.116443331E+07, 2.863134624E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
145, 5.144000000E+00, 1.000000000E-03, 0.000000000E+00, 1.432541579E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.224322440E+05, 5.666910990E+10, 0.000000000E+00, 8.255658400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.774781088E+05,-8.962017359E-01, 0.000000000E+00, 8.255656200E+04, 0.000000000E+00, 2.980842279E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.892316827E+00, 3.038359379E+00,-3.243002674E+05, 0.000000000E+00, 0.000000000E+00, 5.274813921E+04, 1.134916309E+07, 1.447944975E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
